date,drug_code,sales_qty,drug_name,tenant_id
2017-03-12,N05B,6.75,Anxiolytic,T002
2017-03-13,N05B,2.27,Anxiolytic,T002
2017-03-14,N05B,5.76,Anxiolytic,T002
2017-03-15,N05B,4.6,Anxiolytic,T002
2017-03-16,N05B,4.06,Anxiolytic,T002
2017-03-17,N05B,16.03,Anxiolytic,T002
2017-03-18,N05B,3.1,Anxiolytic,T002
2017-03-19,N05B,3.17,Anxiolytic,T002
2017-03-20,N05B,3.27,Anxiolytic,T002
2017-03-21,N05B,4.68,Anxiolytic,T002
2017-03-22,N05B,7.32,Anxiolytic,T002
2017-03-23,N05B,7.93,Anxiolytic,T002
2017-03-24,N05B,7.38,Anxiolytic,T002
2017-03-25,N05B,3.55,Anxiolytic,T002
2017-03-26,N05B,4.84,Anxiolytic,T002
2017-03-27,N05B,5.01,Anxiolytic,T002
2017-03-28,N05B,16.78,Anxiolytic,T002
2017-03-29,N05B,3.46,Anxiolytic,T002
2017-03-30,N05B,8.98,Anxiolytic,T002
2017-03-31,N05B,2.13,Anxiolytic,T002
2017-04-01,N05B,2.01,Anxiolytic,T002
2017-04-02,N05B,4.53,Anxiolytic,T002
2017-04-03,N05B,9.5,Anxiolytic,T002
2017-04-04,N05B,2.19,Anxiolytic,T002
2017-04-05,N05B,10.12,Anxiolytic,T002
2017-04-06,N05B,4.4,Anxiolytic,T002
2017-04-07,N05B,5.54,Anxiolytic,T002
2017-04-08,N05B,3.13,Anxiolytic,T002
2017-04-09,N05B,3.04,Anxiolytic,T002
2017-04-10,N05B,1.19,Anxiolytic,T002
2017-04-11,N05B,5.91,Anxiolytic,T002
2017-04-12,N05B,11.14,Anxiolytic,T002
2017-04-13,N05B,1.01,Anxiolytic,T002
2017-04-14,N05B,3.07,Anxiolytic,T002
2017-04-15,N05B,1.03,Anxiolytic,T002
2017-04-16,N05B,0.0,Anxiolytic,T002
2017-04-17,N05B,1.05,Anxiolytic,T002
2017-04-18,N05B,9.12,Anxiolytic,T002
2017-04-19,N05B,2.41,Anxiolytic,T002
2017-04-20,N05B,10.56,Anxiolytic,T002
2017-04-21,N05B,3.45,Anxiolytic,T002
2017-04-22,N05B,7.2,Anxiolytic,T002
2017-04-23,N05B,7.71,Anxiolytic,T002
2017-04-24,N05B,10.77,Anxiolytic,T002
2017-04-25,N05B,4.43,Anxiolytic,T002
2017-04-26,N05B,3.04,Anxiolytic,T002
2017-04-27,N05B,12.01,Anxiolytic,T002
2017-04-28,N05B,2.02,Anxiolytic,T002
2017-04-29,N05B,3.08,Anxiolytic,T002
2017-04-30,N05B,2.19,Anxiolytic,T002
2017-05-01,N05B,0.0,Anxiolytic,T002
2017-05-02,N05B,5.41,Anxiolytic,T002
2017-05-03,N05B,6.58,Anxiolytic,T002
2017-05-04,N05B,4.71,Anxiolytic,T002
2017-05-05,N05B,8.26,Anxiolytic,T002
2017-05-06,N05B,4.76,Anxiolytic,T002
2017-05-07,N05B,3.4,Anxiolytic,T002
2017-05-08,N05B,9.25,Anxiolytic,T002
2017-05-09,N05B,4.7,Anxiolytic,T002
2017-05-10,N05B,4.25,Anxiolytic,T002
2017-05-11,N05B,6.3,Anxiolytic,T002
2017-05-12,N05B,4.77,Anxiolytic,T002
2017-05-13,N05B,4.68,Anxiolytic,T002
2017-05-14,N05B,6.97,Anxiolytic,T002
2017-05-15,N05B,0.0,Anxiolytic,T002
2017-05-16,N05B,2.02,Anxiolytic,T002
2017-05-17,N05B,5.8,Anxiolytic,T002
2017-05-18,N05B,4.34,Anxiolytic,T002
2017-05-19,N05B,12.3,Anxiolytic,T002
2017-05-20,N05B,6.04,Anxiolytic,T002
2017-05-21,N05B,5.63,Anxiolytic,T002
2017-05-22,N05B,5.04,Anxiolytic,T002
2017-05-23,N05B,9.07,Anxiolytic,T002
2017-05-24,N05B,9.0,Anxiolytic,T002
2017-05-25,N05B,3.55,Anxiolytic,T002
2017-05-26,N05B,4.8,Anxiolytic,T002
2017-05-27,N05B,5.31,Anxiolytic,T002
2017-05-28,N05B,2.37,Anxiolytic,T002
2017-05-29,N05B,4.34,Anxiolytic,T002
2017-05-30,N05B,3.32,Anxiolytic,T002
2017-05-31,N05B,6.38,Anxiolytic,T002
2017-06-01,N05B,11.88,Anxiolytic,T002
2017-06-02,N05B,9.81,Anxiolytic,T002
2017-06-03,N05B,3.32,Anxiolytic,T002
2017-06-04,N05B,3.42,Anxiolytic,T002
2017-06-05,N05B,5.74,Anxiolytic,T002
2017-06-06,N05B,3.24,Anxiolytic,T002
2017-06-07,N05B,14.33,Anxiolytic,T002
2017-06-08,N05B,4.51,Anxiolytic,T002
2017-06-09,N05B,2.26,Anxiolytic,T002
2017-06-10,N05B,2.13,Anxiolytic,T002
2017-06-11,N05B,9.04,Anxiolytic,T002
2017-06-12,N05B,3.53,Anxiolytic,T002
2017-06-13,N05B,9.07,Anxiolytic,T002
2017-06-14,N05B,6.88,Anxiolytic,T002
2017-06-15,N05B,11.45,Anxiolytic,T002
2017-06-16,N05B,6.67,Anxiolytic,T002
2017-06-17,N05B,4.75,Anxiolytic,T002
2017-06-18,N05B,2.21,Anxiolytic,T002
2017-06-19,N05B,1.11,Anxiolytic,T002
2017-06-20,N05B,5.58,Anxiolytic,T002
2017-06-21,N05B,4.63,Anxiolytic,T002
2017-06-22,N05B,4.2,Anxiolytic,T002
2017-06-23,N05B,5.13,Anxiolytic,T002
2017-06-24,N05B,9.13,Anxiolytic,T002
2017-06-25,N05B,4.46,Anxiolytic,T002
2017-06-26,N05B,11.94,Anxiolytic,T002
2017-06-27,N05B,9.95,Anxiolytic,T002
2017-06-28,N05B,7.55,Anxiolytic,T002
2017-06-29,N05B,1.18,Anxiolytic,T002
2017-06-30,N05B,2.18,Anxiolytic,T002
2017-07-01,N05B,5.82,Anxiolytic,T002
2017-07-02,N05B,6.23,Anxiolytic,T002
2017-07-03,N05B,12.29,Anxiolytic,T002
2017-07-04,N05B,8.19,Anxiolytic,T002
2017-07-05,N05B,23.55,Anxiolytic,T002
2017-07-06,N05B,3.23,Anxiolytic,T002
2017-07-07,N05B,6.47,Anxiolytic,T002
2017-07-08,N05B,12.45,Anxiolytic,T002
2017-07-09,N05B,4.26,Anxiolytic,T002
2017-07-10,N05B,5.47,Anxiolytic,T002
2017-07-11,N05B,2.18,Anxiolytic,T002
2017-07-12,N05B,13.6,Anxiolytic,T002
2017-07-13,N05B,5.21,Anxiolytic,T002
2017-07-14,N05B,8.77,Anxiolytic,T002
2017-07-15,N05B,3.45,Anxiolytic,T002
2017-07-16,N05B,6.38,Anxiolytic,T002
2017-07-17,N05B,6.89,Anxiolytic,T002
2017-07-18,N05B,9.52,Anxiolytic,T002
2017-07-19,N05B,7.01,Anxiolytic,T002
2017-07-20,N05B,12.97,Anxiolytic,T002
2017-07-21,N05B,5.65,Anxiolytic,T002
2017-07-22,N05B,3.59,Anxiolytic,T002
2017-07-23,N05B,4.28,Anxiolytic,T002
2017-07-24,N05B,6.98,Anxiolytic,T002
2017-07-25,N05B,5.11,Anxiolytic,T002
2017-07-26,N05B,10.92,Anxiolytic,T002
2017-07-27,N05B,8.31,Anxiolytic,T002
2017-07-28,N05B,11.73,Anxiolytic,T002
2017-07-29,N05B,1.07,Anxiolytic,T002
2017-07-30,N05B,12.07,Anxiolytic,T002
2017-07-31,N05B,10.76,Anxiolytic,T002
2017-08-01,N05B,3.41,Anxiolytic,T002
2017-08-02,N05B,2.14,Anxiolytic,T002
2017-08-03,N05B,9.44,Anxiolytic,T002
2017-08-04,N05B,12.86,Anxiolytic,T002
2017-08-05,N05B,2.13,Anxiolytic,T002
2017-08-06,N05B,6.85,Anxiolytic,T002
2017-08-07,N05B,10.88,Anxiolytic,T002
2017-08-08,N05B,9.13,Anxiolytic,T002
2017-08-09,N05B,17.64,Anxiolytic,T002
2017-08-10,N05B,22.74,Anxiolytic,T002
2017-08-11,N05B,6.29,Anxiolytic,T002
2017-08-12,N05B,4.75,Anxiolytic,T002
2017-08-13,N05B,6.04,Anxiolytic,T002
2017-08-14,N05B,4.78,Anxiolytic,T002
2017-08-15,N05B,11.22,Anxiolytic,T002
2017-08-16,N05B,14.33,Anxiolytic,T002
2017-08-17,N05B,9.46,Anxiolytic,T002
2017-08-18,N05B,4.27,Anxiolytic,T002
2017-08-19,N05B,11.18,Anxiolytic,T002
2017-08-20,N05B,6.3,Anxiolytic,T002
2017-08-21,N05B,4.09,Anxiolytic,T002
2017-08-22,N05B,3.21,Anxiolytic,T002
2017-08-23,N05B,8.84,Anxiolytic,T002
2017-08-24,N05B,12.94,Anxiolytic,T002
2017-08-25,N05B,19.15,Anxiolytic,T002
2017-08-26,N05B,12.06,Anxiolytic,T002
2017-08-27,N05B,5.15,Anxiolytic,T002
2017-08-28,N05B,12.99,Anxiolytic,T002
2017-08-29,N05B,5.81,Anxiolytic,T002
2017-08-30,N05B,4.65,Anxiolytic,T002
2017-08-31,N05B,4.72,Anxiolytic,T002
2017-09-01,N05B,8.11,Anxiolytic,T002
2017-09-02,N05B,8.51,Anxiolytic,T002
2017-09-03,N05B,8.02,Anxiolytic,T002
2017-09-04,N05B,7.79,Anxiolytic,T002
2017-09-05,N05B,7.13,Anxiolytic,T002
2017-09-06,N05B,6.05,Anxiolytic,T002
2017-09-07,N05B,2.32,Anxiolytic,T002
2017-09-08,N05B,8.69,Anxiolytic,T002
2017-09-09,N05B,7.17,Anxiolytic,T002
2017-09-10,N05B,8.42,Anxiolytic,T002
2017-09-11,N05B,17.6,Anxiolytic,T002
2017-09-12,N05B,7.09,Anxiolytic,T002
2017-09-13,N05B,17.05,Anxiolytic,T002
2017-09-14,N05B,6.63,Anxiolytic,T002
2017-09-15,N05B,13.34,Anxiolytic,T002
2017-09-16,N05B,13.12,Anxiolytic,T002
2017-09-17,N05B,6.4,Anxiolytic,T002
2017-09-18,N05B,7.65,Anxiolytic,T002
2017-09-19,N05B,6.33,Anxiolytic,T002
2017-09-20,N05B,6.28,Anxiolytic,T002
2017-09-21,N05B,9.01,Anxiolytic,T002
2017-09-22,N05B,2.24,Anxiolytic,T002
2017-09-23,N05B,14.27,Anxiolytic,T002
2017-09-24,N05B,8.27,Anxiolytic,T002
2017-09-25,N05B,8.01,Anxiolytic,T002
2017-09-26,N05B,4.27,Anxiolytic,T002
2017-09-27,N05B,8.3,Anxiolytic,T002
2017-09-28,N05B,3.03,Anxiolytic,T002
2017-09-29,N05B,9.04,Anxiolytic,T002
2017-09-30,N05B,6.07,Anxiolytic,T002
2017-10-01,N05B,8.09,Anxiolytic,T002
2017-10-02,N05B,3.07,Anxiolytic,T002
2017-10-03,N05B,21.55,Anxiolytic,T002
2017-10-04,N05B,6.29,Anxiolytic,T002
2017-10-05,N05B,6.01,Anxiolytic,T002
2017-10-06,N05B,7.62,Anxiolytic,T002
2017-10-07,N05B,3.97,Anxiolytic,T002
2017-10-08,N05B,2.13,Anxiolytic,T002
2017-10-09,N05B,0.0,Anxiolytic,T002
2017-10-10,N05B,9.19,Anxiolytic,T002
2017-10-11,N05B,1.99,Anxiolytic,T002
2017-10-12,N05B,10.19,Anxiolytic,T002
2017-10-13,N05B,9.34,Anxiolytic,T002
2017-10-14,N05B,10.76,Anxiolytic,T002
2017-10-15,N05B,5.98,Anxiolytic,T002
2017-10-16,N05B,10.03,Anxiolytic,T002
2017-10-17,N05B,8.91,Anxiolytic,T002
2017-10-18,N05B,16.48,Anxiolytic,T002
2017-10-19,N05B,8.9,Anxiolytic,T002
2017-10-20,N05B,17.6,Anxiolytic,T002
2017-10-21,N05B,9.6,Anxiolytic,T002
2017-10-22,N05B,9.07,Anxiolytic,T002
2017-10-23,N05B,4.51,Anxiolytic,T002
2017-10-24,N05B,3.21,Anxiolytic,T002
2017-10-25,N05B,4.67,Anxiolytic,T002
2017-10-26,N05B,10.76,Anxiolytic,T002
2017-10-27,N05B,13.92,Anxiolytic,T002
2017-10-28,N05B,11.67,Anxiolytic,T002
2017-10-29,N05B,3.35,Anxiolytic,T002
2017-10-30,N05B,6.95,Anxiolytic,T002
2017-10-31,N05B,2.24,Anxiolytic,T002
2017-11-01,N05B,5.64,Anxiolytic,T002
2017-11-02,N05B,5.19,Anxiolytic,T002
2017-11-03,N05B,9.91,Anxiolytic,T002
2017-11-04,N05B,4.99,Anxiolytic,T002
2017-11-05,N05B,1.03,Anxiolytic,T002
2017-11-06,N05B,11.49,Anxiolytic,T002
2017-11-07,N05B,4.34,Anxiolytic,T002
2017-11-08,N05B,1.02,Anxiolytic,T002
2017-11-09,N05B,2.32,Anxiolytic,T002
2017-11-10,N05B,10.53,Anxiolytic,T002
2017-11-11,N05B,9.12,Anxiolytic,T002
2017-11-12,N05B,9.41,Anxiolytic,T002
2017-11-13,N05B,5.79,Anxiolytic,T002
2017-11-14,N05B,15.34,Anxiolytic,T002
2017-11-15,N05B,9.13,Anxiolytic,T002
2017-11-16,N05B,3.48,Anxiolytic,T002
2017-11-17,N05B,5.61,Anxiolytic,T002
2017-11-18,N05B,2.11,Anxiolytic,T002
2017-11-19,N05B,3.49,Anxiolytic,T002
2017-11-20,N05B,10.36,Anxiolytic,T002
2017-11-21,N05B,5.59,Anxiolytic,T002
2017-11-22,N05B,21.84,Anxiolytic,T002
2017-11-23,N05B,13.93,Anxiolytic,T002
2017-11-24,N05B,5.49,Anxiolytic,T002
2017-11-25,N05B,8.52,Anxiolytic,T002
2017-11-26,N05B,2.41,Anxiolytic,T002
2017-11-27,N05B,4.36,Anxiolytic,T002
2017-11-28,N05B,4.97,Anxiolytic,T002
2017-11-29,N05B,8.33,Anxiolytic,T002
2017-11-30,N05B,2.16,Anxiolytic,T002
2017-12-01,N05B,3.08,Anxiolytic,T002
2017-12-02,N05B,12.63,Anxiolytic,T002
2017-12-03,N05B,3.32,Anxiolytic,T002
2017-12-04,N05B,3.01,Anxiolytic,T002
2017-12-05,N05B,1.17,Anxiolytic,T002
2017-12-06,N05B,12.84,Anxiolytic,T002
2017-12-07,N05B,8.26,Anxiolytic,T002
2017-12-08,N05B,5.81,Anxiolytic,T002
2017-12-09,N05B,16.45,Anxiolytic,T002
2017-12-10,N05B,7.65,Anxiolytic,T002
2017-12-11,N05B,10.94,Anxiolytic,T002
2017-12-12,N05B,7.22,Anxiolytic,T002
2017-12-13,N05B,9.19,Anxiolytic,T002
2017-12-14,N05B,5.68,Anxiolytic,T002
2017-12-15,N05B,6.2,Anxiolytic,T002
2017-12-16,N05B,6.78,Anxiolytic,T002
2017-12-17,N05B,13.2,Anxiolytic,T002
2017-12-18,N05B,7.12,Anxiolytic,T002
2017-12-19,N05B,0.0,Anxiolytic,T002
2017-12-20,N05B,3.39,Anxiolytic,T002
2017-12-21,N05B,5.28,Anxiolytic,T002
2017-12-22,N05B,13.37,Anxiolytic,T002
2017-12-23,N05B,6.76,Anxiolytic,T002
2017-12-24,N05B,4.61,Anxiolytic,T002
2017-12-25,N05B,4.74,Anxiolytic,T002
2017-12-26,N05B,10.42,Anxiolytic,T002
2017-12-27,N05B,9.16,Anxiolytic,T002
2017-12-28,N05B,12.31,Anxiolytic,T002
2017-12-29,N05B,19.22,Anxiolytic,T002
2017-12-30,N05B,8.33,Anxiolytic,T002
2017-12-31,N05B,9.54,Anxiolytic,T002
2018-01-01,N05B,0.0,Anxiolytic,T002
2018-01-02,N05B,3.55,Anxiolytic,T002
2018-01-03,N05B,4.13,Anxiolytic,T002
2018-01-04,N05B,10.65,Anxiolytic,T002
2018-01-05,N05B,12.52,Anxiolytic,T002
2018-01-06,N05B,4.77,Anxiolytic,T002
2018-01-07,N05B,0.0,Anxiolytic,T002
2018-01-08,N05B,5.26,Anxiolytic,T002
2018-01-09,N05B,10.81,Anxiolytic,T002
2018-01-10,N05B,13.46,Anxiolytic,T002
2018-01-11,N05B,8.38,Anxiolytic,T002
2018-01-12,N05B,12.69,Anxiolytic,T002
2018-01-13,N05B,6.79,Anxiolytic,T002
2018-01-14,N05B,2.38,Anxiolytic,T002
2018-01-15,N05B,9.66,Anxiolytic,T002
2018-01-16,N05B,2.37,Anxiolytic,T002
2018-01-17,N05B,10.87,Anxiolytic,T002
2018-01-18,N05B,9.61,Anxiolytic,T002
2018-01-19,N05B,12.52,Anxiolytic,T002
2018-01-20,N05B,1.99,Anxiolytic,T002
2018-01-21,N05B,6.11,Anxiolytic,T002
2018-01-22,N05B,5.99,Anxiolytic,T002
2018-01-23,N05B,4.4,Anxiolytic,T002
2018-01-24,N05B,13.96,Anxiolytic,T002
2018-01-25,N05B,16.86,Anxiolytic,T002
2018-01-26,N05B,9.09,Anxiolytic,T002
2018-01-27,N05B,7.21,Anxiolytic,T002
2018-01-28,N05B,13.28,Anxiolytic,T002
2018-01-29,N05B,10.78,Anxiolytic,T002
2018-01-30,N05B,10.94,Anxiolytic,T002
2018-01-31,N05B,11.98,Anxiolytic,T002
2018-02-01,N05B,7.61,Anxiolytic,T002
2018-02-02,N05B,6.04,Anxiolytic,T002
2018-02-03,N05B,12.31,Anxiolytic,T002
2018-02-04,N05B,7.01,Anxiolytic,T002
2018-02-05,N05B,19.79,Anxiolytic,T002
2018-02-06,N05B,8.53,Anxiolytic,T002
2018-02-07,N05B,8.35,Anxiolytic,T002
2018-02-08,N05B,7.34,Anxiolytic,T002
2018-02-09,N05B,17.37,Anxiolytic,T002
2018-02-10,N05B,6.66,Anxiolytic,T002
2018-02-11,N05B,12.05,Anxiolytic,T002
2018-02-12,N05B,15.75,Anxiolytic,T002
2018-02-13,N05B,11.31,Anxiolytic,T002
2018-02-14,N05B,17.13,Anxiolytic,T002
2018-02-15,N05B,6.59,Anxiolytic,T002
2018-02-16,N05B,11.57,Anxiolytic,T002
2018-02-17,N05B,5.33,Anxiolytic,T002
2018-02-18,N05B,2.03,Anxiolytic,T002
2018-02-19,N05B,6.47,Anxiolytic,T002
2018-02-20,N05B,7.22,Anxiolytic,T002
2018-02-21,N05B,5.56,Anxiolytic,T002
2018-02-22,N05B,6.65,Anxiolytic,T002
2018-02-23,N05B,6.42,Anxiolytic,T002
2018-02-24,N05B,10.75,Anxiolytic,T002
2018-02-25,N05B,11.48,Anxiolytic,T002
2018-02-26,N05B,10.37,Anxiolytic,T002
2018-02-27,N05B,20.3,Anxiolytic,T002
2018-02-28,N05B,22.46,Anxiolytic,T002
2018-03-01,N05B,28.42,Anxiolytic,T002
2018-03-02,N05B,27.45,Anxiolytic,T002
2018-03-03,N05B,14.42,Anxiolytic,T002
2018-03-04,N05B,3.15,Anxiolytic,T002
2018-03-05,N05B,6.43,Anxiolytic,T002
2018-03-06,N05B,23.2,Anxiolytic,T002
2018-03-07,N05B,37.02,Anxiolytic,T002
2018-03-08,N05B,10.31,Anxiolytic,T002
2018-03-09,N05B,11.0,Anxiolytic,T002
2018-03-10,N05B,12.85,Anxiolytic,T002
2018-03-11,N05B,0.0,Anxiolytic,T002
2018-03-12,N05B,10.1,Anxiolytic,T002
2018-03-13,N05B,21.46,Anxiolytic,T002
2018-03-14,N05B,16.49,Anxiolytic,T002
2018-03-15,N05B,11.36,Anxiolytic,T002
2018-03-16,N05B,8.38,Anxiolytic,T002
2018-03-17,N05B,12.01,Anxiolytic,T002
2018-03-18,N05B,9.42,Anxiolytic,T002
2018-03-19,N05B,11.78,Anxiolytic,T002
2018-03-20,N05B,8.23,Anxiolytic,T002
2018-03-21,N05B,4.54,Anxiolytic,T002
2018-03-22,N05B,4.56,Anxiolytic,T002
2018-03-23,N05B,9.19,Anxiolytic,T002
2018-03-24,N05B,8.13,Anxiolytic,T002
2018-03-25,N05B,9.02,Anxiolytic,T002
2018-03-26,N05B,15.89,Anxiolytic,T002
2018-03-27,N05B,14.26,Anxiolytic,T002
2018-03-28,N05B,26.02,Anxiolytic,T002
2018-03-29,N05B,5.69,Anxiolytic,T002
2018-03-30,N05B,39.83,Anxiolytic,T002
2018-03-31,N05B,8.24,Anxiolytic,T002
2018-04-01,N05B,20.28,Anxiolytic,T002
2018-04-02,N05B,31.69,Anxiolytic,T002
2018-04-03,N05B,11.75,Anxiolytic,T002
2018-04-04,N05B,10.32,Anxiolytic,T002
2018-04-05,N05B,17.57,Anxiolytic,T002
2018-04-06,N05B,14.46,Anxiolytic,T002
2018-04-07,N05B,4.54,Anxiolytic,T002
2018-04-08,N05B,0.0,Anxiolytic,T002
2018-04-09,N05B,6.51,Anxiolytic,T002
2018-04-10,N05B,17.91,Anxiolytic,T002
2018-04-11,N05B,12.51,Anxiolytic,T002
2018-04-12,N05B,10.81,Anxiolytic,T002
2018-04-13,N05B,14.04,Anxiolytic,T002
2018-04-14,N05B,2.08,Anxiolytic,T002
2018-04-15,N05B,5.56,Anxiolytic,T002
2018-04-16,N05B,9.24,Anxiolytic,T002
2018-04-17,N05B,11.26,Anxiolytic,T002
2018-04-18,N05B,5.93,Anxiolytic,T002
2018-04-19,N05B,3.41,Anxiolytic,T002
2018-04-20,N05B,10.05,Anxiolytic,T002
2018-04-21,N05B,7.26,Anxiolytic,T002
2018-04-22,N05B,7.74,Anxiolytic,T002
2018-04-23,N05B,8.35,Anxiolytic,T002
2018-04-24,N05B,10.44,Anxiolytic,T002
2018-04-25,N05B,8.52,Anxiolytic,T002
2018-04-26,N05B,9.6,Anxiolytic,T002
2018-04-27,N05B,12.07,Anxiolytic,T002
2018-04-28,N05B,11.79,Anxiolytic,T002
2018-04-29,N05B,5.39,Anxiolytic,T002
2018-04-30,N05B,12.27,Anxiolytic,T002
2018-05-01,N05B,0.0,Anxiolytic,T002
2018-05-02,N05B,8.12,Anxiolytic,T002
2018-05-03,N05B,11.57,Anxiolytic,T002
2018-05-04,N05B,6.79,Anxiolytic,T002
2018-05-05,N05B,9.86,Anxiolytic,T002
2018-05-06,N05B,10.47,Anxiolytic,T002
2018-05-07,N05B,15.42,Anxiolytic,T002
2018-05-08,N05B,15.77,Anxiolytic,T002
2018-05-09,N05B,7.94,Anxiolytic,T002
2018-05-10,N05B,12.71,Anxiolytic,T002
2018-05-11,N05B,6.48,Anxiolytic,T002
2018-05-12,N05B,11.59,Anxiolytic,T002
2018-05-13,N05B,3.57,Anxiolytic,T002
2018-05-14,N05B,4.07,Anxiolytic,T002
2018-05-15,N05B,12.35,Anxiolytic,T002
2018-05-16,N05B,9.16,Anxiolytic,T002
2018-05-17,N05B,11.46,Anxiolytic,T002
2018-05-18,N05B,10.98,Anxiolytic,T002
2018-05-19,N05B,8.31,Anxiolytic,T002
2018-05-20,N05B,7.21,Anxiolytic,T002
2018-05-21,N05B,19.59,Anxiolytic,T002
2018-05-22,N05B,7.93,Anxiolytic,T002
2018-05-23,N05B,7.62,Anxiolytic,T002
2018-05-24,N05B,6.12,Anxiolytic,T002
2018-05-25,N05B,9.71,Anxiolytic,T002
2018-05-26,N05B,7.37,Anxiolytic,T002
2018-05-27,N05B,7.17,Anxiolytic,T002
2018-05-28,N05B,8.14,Anxiolytic,T002
2018-05-29,N05B,8.11,Anxiolytic,T002
2018-05-30,N05B,10.47,Anxiolytic,T002
2018-05-31,N05B,11.5,Anxiolytic,T002
2018-06-01,N05B,10.6,Anxiolytic,T002
2018-06-02,N05B,10.76,Anxiolytic,T002
2018-06-03,N05B,9.41,Anxiolytic,T002
2018-06-04,N05B,3.29,Anxiolytic,T002
2018-06-05,N05B,8.13,Anxiolytic,T002
2018-06-06,N05B,18.59,Anxiolytic,T002
2018-06-07,N05B,13.19,Anxiolytic,T002
2018-06-08,N05B,6.97,Anxiolytic,T002
2018-06-09,N05B,12.89,Anxiolytic,T002
2018-06-10,N05B,7.34,Anxiolytic,T002
2018-06-11,N05B,17.32,Anxiolytic,T002
2018-06-12,N05B,3.3,Anxiolytic,T002
2018-06-13,N05B,1.14,Anxiolytic,T002
2018-06-14,N05B,11.0,Anxiolytic,T002
2018-06-15,N05B,11.01,Anxiolytic,T002
2018-06-16,N05B,5.66,Anxiolytic,T002
2018-06-17,N05B,11.12,Anxiolytic,T002
2018-06-18,N05B,4.33,Anxiolytic,T002
2018-06-19,N05B,8.26,Anxiolytic,T002
2018-06-20,N05B,8.67,Anxiolytic,T002
2018-06-21,N05B,5.38,Anxiolytic,T002
2018-06-22,N05B,3.37,Anxiolytic,T002
2018-06-23,N05B,8.03,Anxiolytic,T002
2018-06-24,N05B,9.98,Anxiolytic,T002
2018-06-25,N05B,12.53,Anxiolytic,T002
2018-06-26,N05B,6.08,Anxiolytic,T002
2018-06-27,N05B,11.4,Anxiolytic,T002
2018-06-28,N05B,13.73,Anxiolytic,T002
2018-06-29,N05B,9.36,Anxiolytic,T002
2018-06-30,N05B,11.72,Anxiolytic,T002
2018-07-01,N05B,8.36,Anxiolytic,T002
2018-07-02,N05B,20.95,Anxiolytic,T002
2018-07-03,N05B,10.76,Anxiolytic,T002
2018-07-04,N05B,6.78,Anxiolytic,T002
2018-07-05,N05B,6.94,Anxiolytic,T002
2018-07-06,N05B,17.28,Anxiolytic,T002
2018-07-07,N05B,15.9,Anxiolytic,T002
2018-07-08,N05B,11.71,Anxiolytic,T002
2018-07-09,N05B,13.59,Anxiolytic,T002
2018-07-10,N05B,10.6,Anxiolytic,T002
2018-07-11,N05B,13.64,Anxiolytic,T002
2018-07-12,N05B,11.33,Anxiolytic,T002
2018-07-13,N05B,5.04,Anxiolytic,T002
2018-07-14,N05B,9.24,Anxiolytic,T002
2018-07-15,N05B,4.25,Anxiolytic,T002
2018-07-16,N05B,8.42,Anxiolytic,T002
2018-07-17,N05B,13.88,Anxiolytic,T002
2018-07-18,N05B,18.15,Anxiolytic,T002
2018-07-19,N05B,14.5,Anxiolytic,T002
2018-07-20,N05B,2.08,Anxiolytic,T002
2018-07-21,N05B,7.27,Anxiolytic,T002
2018-07-22,N05B,4.65,Anxiolytic,T002
2018-07-23,N05B,15.82,Anxiolytic,T002
2018-07-24,N05B,4.65,Anxiolytic,T002
2018-07-25,N05B,7.94,Anxiolytic,T002
2018-07-26,N05B,4.5,Anxiolytic,T002
2018-07-27,N05B,11.83,Anxiolytic,T002
2018-07-28,N05B,9.54,Anxiolytic,T002
2018-07-29,N05B,7.54,Anxiolytic,T002
2018-07-30,N05B,9.68,Anxiolytic,T002
2018-07-31,N05B,5.06,Anxiolytic,T002
2018-08-01,N05B,9.99,Anxiolytic,T002
2018-08-02,N05B,11.92,Anxiolytic,T002
2018-08-03,N05B,10.19,Anxiolytic,T002
2018-08-04,N05B,11.12,Anxiolytic,T002
2018-08-05,N05B,4.38,Anxiolytic,T002
2018-08-06,N05B,8.32,Anxiolytic,T002
2018-08-07,N05B,7.25,Anxiolytic,T002
2018-08-08,N05B,13.42,Anxiolytic,T002
2018-08-09,N05B,13.62,Anxiolytic,T002
2018-08-10,N05B,4.82,Anxiolytic,T002
2018-08-11,N05B,16.13,Anxiolytic,T002
2018-08-12,N05B,5.96,Anxiolytic,T002
2018-08-13,N05B,15.16,Anxiolytic,T002
2018-08-14,N05B,9.19,Anxiolytic,T002
2018-08-15,N05B,13.71,Anxiolytic,T002
2018-08-16,N05B,6.9,Anxiolytic,T002
2018-08-17,N05B,5.98,Anxiolytic,T002
2018-08-18,N05B,5.06,Anxiolytic,T002
2018-08-19,N05B,3.41,Anxiolytic,T002
2018-08-20,N05B,6.95,Anxiolytic,T002
2018-08-21,N05B,4.24,Anxiolytic,T002
2018-08-22,N05B,4.68,Anxiolytic,T002
2018-08-23,N05B,9.09,Anxiolytic,T002
2018-08-24,N05B,7.68,Anxiolytic,T002
2018-08-25,N05B,4.83,Anxiolytic,T002
2018-08-26,N05B,10.63,Anxiolytic,T002
2018-08-27,N05B,7.2,Anxiolytic,T002
2018-08-28,N05B,7.38,Anxiolytic,T002
2018-08-29,N05B,10.12,Anxiolytic,T002
2018-08-30,N05B,7.18,Anxiolytic,T002
