Date,Expense_Category,Amount,Description,tenant_id,nama_rs,kelas_rs,expense_level
2025-04-30,Supplies,17640.85,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-01,Supplies,23217.94,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-05-02,Supplies,34597.31,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-03,Equipment,7028.64,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-05-04,Staffing,5308.86,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-05,Supplies,2868.26,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-06,Staffing,3929.79,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-07,Staffing,29979.49,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-08,Supplies,1784.3,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-05-09,Supplies,28325.52,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-10,Supplies,4630.09,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-11,Supplies,8880.6,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-05-12,Equipment,21016.31,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-13,Supplies,28628.12,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-14,Equipment,31345.55,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-05-15,Equipment,30932.41,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-16,Staffing,3111.7,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-05-17,Equipment,3413.33,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-18,Staffing,16406.76,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-19,Equipment,23287.18,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-05-20,Supplies,31593.69,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-21,Staffing,2678.64,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-05-22,Staffing,13061.71,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-05-23,Supplies,31763.4,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-05-24,Staffing,27274.13,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-25,Equipment,28842.74,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-26,Staffing,8779.26,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-05-27,Staffing,24136.43,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-28,Staffing,20972.44,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-05-29,Equipment,22922.29,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-05-30,Equipment,13045.56,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-05-31,Supplies,15468.42,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-01,Equipment,30984.56,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-06-02,Equipment,12091.08,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-03,Supplies,24408.97,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-06-04,Staffing,16584.06,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-06-05,Equipment,14122.59,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-06-06,Staffing,19041.18,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-07,Supplies,16377.7,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-06-08,Equipment,2582.73,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-06-09,Staffing,4563.03,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-10,Supplies,24231.72,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-11,Equipment,27249.85,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-12,Equipment,21810.38,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-13,Equipment,15322.23,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-14,Equipment,25245.15,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-15,Supplies,26504.62,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-16,Equipment,30789.9,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-17,Staffing,14036.46,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-18,Equipment,7482.27,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-19,Equipment,8252.41,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-06-20,Staffing,23146.49,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-21,Equipment,18904.07,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-22,Supplies,26379.46,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-23,Equipment,3165.75,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-06-24,Supplies,13921.84,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-25,Supplies,24189.49,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-06-26,Equipment,26119.97,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-06-27,Equipment,13590.66,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-06-28,Equipment,1716.67,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-06-29,Supplies,5572.9,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-06-30,Staffing,814.04,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-01,Supplies,2680.58,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-02,Equipment,24831.84,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-03,Equipment,14672.12,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-04,Staffing,22023.63,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-07-05,Supplies,13627.59,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-07-06,Equipment,23283.68,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-07,Supplies,32190.86,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-08,Staffing,17851.12,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-09,Staffing,6863.77,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-10,Supplies,28875.78,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-11,Supplies,8412.94,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-07-12,Staffing,1193.74,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-07-13,Supplies,12216.31,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-14,Supplies,25526.1,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-07-15,Supplies,11862.03,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-16,Staffing,34658.38,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-07-17,Equipment,18040.98,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-07-18,Equipment,3187.76,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-07-19,Supplies,11253.89,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-20,Staffing,11259.22,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-21,Supplies,19507.33,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-22,Equipment,3529.96,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-23,Equipment,33279.43,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-07-24,Supplies,14930.24,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-25,Supplies,33530.69,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-07-26,Supplies,32942.06,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-07-27,Equipment,10014.14,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-07-28,Staffing,10736.31,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-07-29,Equipment,22520.67,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-07-30,Staffing,13897.15,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-07-31,Staffing,12041.24,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-01,Supplies,23032.51,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-02,Staffing,8913.03,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-08-03,Equipment,7669.03,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-08-04,Equipment,10968.82,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-05,Supplies,21170.82,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-08-06,Staffing,7062.71,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-07,Equipment,3841.35,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-08-08,Equipment,18919.16,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-08-09,Supplies,21617.79,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-10,Supplies,9602.3,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-11,Staffing,27011.02,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-12,Staffing,3099.79,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-13,Supplies,25158.2,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-08-14,Supplies,14426.58,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-15,Staffing,14592.19,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-08-16,Staffing,16977.65,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-17,Supplies,34286.78,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-08-18,Supplies,27957.55,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-08-19,Equipment,7366.27,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-20,Supplies,6760.9,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-08-21,Equipment,26061.88,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-08-22,Supplies,11729.88,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-08-23,Supplies,27849.94,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-08-24,Supplies,18798.75,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-25,Supplies,20709.99,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-08-26,Equipment,8608.81,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-08-27,Staffing,12529.29,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-08-28,Staffing,9642.32,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-08-29,Staffing,29106.89,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-08-30,Equipment,13355.31,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-08-31,Supplies,30410.66,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-01,Staffing,33257.57,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-02,Supplies,15707.92,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-03,Supplies,29203.3,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-04,Equipment,33478.75,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-05,Equipment,11117.92,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-09-06,Equipment,22346.65,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-07,Staffing,30417.2,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-08,Supplies,13931.92,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-09-09,Staffing,20040.8,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-10,Supplies,6570.61,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-09-11,Staffing,34486.81,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-12,Supplies,17524.92,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-13,Supplies,15872.48,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-14,Supplies,18855.82,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-15,Staffing,19218.97,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-16,Staffing,27320.39,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-17,Staffing,24529.18,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-18,Staffing,31121.66,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-19,Staffing,26946.56,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-20,Equipment,2203.88,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-09-21,Staffing,8697.09,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-09-22,Equipment,24167.43,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-23,Supplies,29667.0,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-24,Equipment,17345.27,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-09-25,Staffing,25491.04,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-09-26,Supplies,18568.92,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-09-27,Staffing,14235.72,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-09-28,Supplies,10904.66,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-09-29,Equipment,2536.5,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-09-30,Staffing,6235.96,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-01,Supplies,11187.55,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-10-02,Staffing,15687.46,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-03,Supplies,21663.07,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-10-04,Supplies,5722.69,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-10-05,Equipment,23490.19,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-10-06,Staffing,5358.57,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-07,Equipment,24514.38,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-10-08,Supplies,32054.81,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-10-09,Supplies,8344.89,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-10-10,Supplies,11784.82,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-10-11,Staffing,7816.23,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-12,Supplies,2818.07,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-13,Equipment,10208.93,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-14,Equipment,18004.95,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-10-15,Staffing,9666.5,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-10-16,Supplies,29060.77,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-17,Supplies,793.18,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-18,Supplies,21081.67,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-19,Equipment,7768.67,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-20,Staffing,21558.24,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-21,Equipment,29940.89,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-10-22,Supplies,14264.83,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-23,Staffing,16984.7,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-24,Equipment,34009.65,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-10-25,Supplies,14032.37,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-10-26,Staffing,21556.74,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-27,Equipment,11320.89,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-10-28,Supplies,27906.4,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-10-29,Staffing,14738.44,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-10-30,Equipment,29734.7,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-10-31,Supplies,19090.97,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-11-01,Staffing,3613.19,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-02,Supplies,11675.31,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-03,Supplies,9208.16,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-04,Staffing,22873.09,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-11-05,Supplies,29171.97,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-06,Staffing,33812.41,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-11-07,Staffing,31518.63,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-11-08,Staffing,17166.42,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-11-09,Equipment,13266.88,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-10,Supplies,13014.6,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-11-11,Supplies,33711.65,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-12,Supplies,23667.41,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-13,Staffing,14043.5,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-11-14,Staffing,23923.84,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-15,Staffing,9985.32,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-16,Equipment,12901.41,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-17,Equipment,24413.98,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-11-18,Supplies,9500.46,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-19,Supplies,9200.23,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-20,Staffing,6469.09,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-21,Supplies,14515.02,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-22,Staffing,15688.18,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-23,Supplies,33554.13,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-24,Staffing,9784.7,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-25,Supplies,2137.27,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-11-26,Equipment,17904.53,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-11-27,Supplies,3977.48,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-11-28,Supplies,10233.88,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-11-29,Equipment,20292.4,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-11-30,Equipment,8824.74,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-12-01,Supplies,14379.95,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-12-02,Equipment,32616.93,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-03,Equipment,2782.63,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-04,Equipment,15704.43,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-12-05,Staffing,22632.41,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-06,Staffing,20686.46,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-12-07,Equipment,23352.35,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-12-08,Staffing,2269.59,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-12-09,Equipment,9266.72,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-10,Supplies,1843.08,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-11,Supplies,23253.25,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-12-12,Supplies,15131.04,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-13,Supplies,20697.85,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-14,Supplies,16817.21,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-15,Equipment,33810.29,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-16,Equipment,5366.96,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-17,Supplies,19228.24,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-18,Equipment,15605.56,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-19,Supplies,15567.93,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-20,Staffing,3681.43,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-12-21,Equipment,19468.44,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-12-22,Supplies,26574.15,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-23,Supplies,23255.82,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-24,Equipment,8659.48,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-12-25,Supplies,8193.93,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-12-26,Equipment,29755.78,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-12-27,Staffing,31379.95,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-28,Equipment,29468.07,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-12-29,Equipment,2580.38,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-30,Staffing,10014.38,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-12-31,Staffing,13771.88,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-01-01,Staffing,3911.46,Ventilators,T004,RSUD Eka Candrarini,C,Low
2026-01-02,Supplies,15844.58,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-03,Staffing,16906.27,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-01-04,Equipment,14827.43,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-01-05,Supplies,29645.2,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-06,Supplies,17470.75,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-01-07,Staffing,26335.83,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-08,Staffing,25492.89,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-09,Staffing,8445.59,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-01-10,Supplies,20831.62,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-11,Staffing,2531.99,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-01-12,Staffing,17807.96,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-13,Staffing,4745.9,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-01-14,Staffing,777.19,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-01-15,Staffing,13689.96,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-01-16,Supplies,33735.94,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-17,Supplies,24143.59,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-18,Equipment,12685.99,Ventilators,T004,RSUD Eka Candrarini,C,Low
2026-01-19,Equipment,25195.04,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-01-20,Equipment,19881.78,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-21,Supplies,23329.42,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-01-22,Staffing,4755.57,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-01-23,Staffing,16822.38,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-24,Staffing,27744.6,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-25,Equipment,13866.05,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-01-26,Supplies,33471.64,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-27,Equipment,21230.8,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-28,Equipment,33011.17,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-01-29,Equipment,20288.51,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-01-30,Staffing,7910.7,Ventilators,T004,RSUD Eka Candrarini,C,Low
2026-01-31,Staffing,9665.8,Ventilators,T004,RSUD Eka Candrarini,C,Low
2026-02-01,Staffing,20595.62,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-02-02,Equipment,29147.68,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-02-03,Equipment,7388.63,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-02-04,Supplies,19398.91,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2026-02-05,Staffing,12719.87,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2026-02-06,Equipment,29116.16,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-02-07,Supplies,26950.86,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-02-08,Equipment,2101.21,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-02-09,Equipment,7975.9,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2026-02-10,Equipment,21239.48,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2026-02-11,Supplies,29611.93,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2026-02-12,Supplies,22063.03,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
