Date,Item_ID,Item_Type,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Needs_Reorder,Days_Until_Stockout,Inventory_Value,Stock_Status,tenant_id,nama_rs,kelas_rs
2025-06-17,107,Consumable,Gloves,4070,976,4514,3556.21,274,27,V002,False,14.854014598540147,14473774.7,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-18,107,Equipment,IV Drip,1392,355,5248,2422.81,7,25,V003,False,198.85714285714286,3372551.52,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-06-19,106,Consumable,Surgical Mask,2076,213,5708,12277.15,224,29,V003,False,9.267857142857142,25487363.4,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-20,101,Consumable,Surgical Mask,2563,667,1897,14328.34,282,29,V002,False,9.088652482269504,36723535.42,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-21,106,Consumable,Ventilator,2136,41,2954,5750.42,77,4,V003,False,27.74025974025974,12282897.120000001,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-06-22,107,Consumable,Ventilator,684,681,3105,9989.26,78,16,V002,False,8.76923076923077,6832653.84,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-23,102,Consumable,Ventilator,3216,94,2325,19161.21,294,2,V002,False,10.938775510204081,61622451.36,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-06-24,103,Equipment,Gloves,3194,100,1202,666.95,18,26,V001,False,177.44444444444446,2130238.3000000003,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-06-25,101,Consumable,Ventilator,1166,49,3385,4716.65,155,23,V002,False,7.52258064516129,5499613.899999999,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-26,109,Consumable,Surgical Mask,2408,767,5233,2061.51,294,11,V003,False,8.19047619047619,4964116.08,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-27,105,Consumable,Ventilator,306,188,5696,16439.94,318,8,V002,False,0.9622641509433962,5030621.64,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-28,109,Equipment,X-ray Machine,2288,596,1181,19844.87,322,9,V001,False,7.105590062111801,45405062.559999995,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-29,109,Equipment,X-ray Machine,3326,304,2944,3195.0,309,18,V001,False,10.763754045307444,10626570.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-06-30,102,Consumable,IV Drip,298,590,4281,15038.14,326,26,V003,True,0.9141104294478528,4481365.72,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-07-01,100,Equipment,X-ray Machine,1718,389,2269,5747.94,250,8,V003,False,6.872,9874960.92,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-02,109,Consumable,IV Drip,1181,561,3237,6575.23,220,20,V003,False,5.368181818181818,7765346.63,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-03,101,Equipment,X-ray Machine,1712,137,4405,18597.0,126,8,V001,False,13.587301587301587,31838064.0,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-04,109,Consumable,Gloves,1044,217,2942,14250.61,155,10,V002,False,6.735483870967742,14877636.84,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-05,100,Equipment,IV Drip,3191,23,4794,16241.58,61,21,V002,False,52.31147540983606,51826881.78,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-06,106,Equipment,X-ray Machine,2318,173,2655,9095.5,202,2,V001,False,11.475247524752476,21083369.0,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-07,100,Consumable,IV Drip,4062,496,5318,6545.59,373,18,V002,False,10.890080428954423,26588186.580000002,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-08,104,Equipment,IV Drip,396,901,5223,2766.57,365,25,V002,True,1.084931506849315,1095561.72,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-07-09,108,Consumable,X-ray Machine,1591,405,5050,12507.75,189,29,V002,False,8.417989417989418,19899830.25,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-10,104,Equipment,Surgical Mask,2932,369,3482,13596.86,293,11,V001,False,10.006825938566553,39865993.52,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-11,103,Consumable,Ventilator,3606,341,5310,18607.98,216,13,V002,False,16.694444444444443,67100375.879999995,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-12,103,Consumable,IV Drip,1509,832,4339,2503.52,428,16,V003,False,3.5257009345794392,3777811.68,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-13,108,Equipment,IV Drip,479,430,4955,14741.34,232,3,V001,False,2.064655172413793,7061101.86,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-14,108,Consumable,IV Drip,3080,92,2332,10931.03,146,1,V001,False,21.095890410958905,33667572.4,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-15,107,Consumable,Ventilator,2094,213,540,9146.87,382,25,V002,False,5.481675392670157,19153545.78,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-16,100,Consumable,IV Drip,2754,701,4690,15058.49,328,22,V003,False,8.396341463414634,41471081.46,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-17,103,Equipment,IV Drip,2186,172,4591,12145.71,94,6,V001,False,23.25531914893617,26550522.06,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-18,108,Consumable,X-ray Machine,926,964,2646,2055.54,225,20,V002,True,4.115555555555556,1903430.04,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-07-19,107,Equipment,Surgical Mask,1085,90,5167,8383.42,155,1,V001,False,7.0,9096010.7,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-20,107,Consumable,Gloves,3231,550,3149,19913.41,47,18,V001,False,68.74468085106383,64340227.71,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-21,101,Consumable,Gloves,133,403,2447,15351.22,437,24,V001,True,0.30434782608695654,2041712.26,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-07-22,108,Consumable,Ventilator,3742,879,1196,15251.73,316,15,V003,False,11.841772151898734,57071973.66,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-23,104,Equipment,Gloves,1417,18,5550,18444.16,420,21,V003,False,3.373809523809524,26135374.72,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-24,107,Consumable,Surgical Mask,2812,155,1811,14587.84,395,27,V003,False,7.118987341772152,41021006.08,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-25,100,Consumable,Gloves,2664,762,3364,16959.77,418,5,V003,False,6.373205741626794,45180827.28,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-26,104,Equipment,Surgical Mask,409,246,2674,8021.97,228,5,V003,False,1.793859649122807,3280985.73,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-27,109,Equipment,Surgical Mask,714,230,4983,8003.19,277,13,V003,False,2.577617328519856,5714277.66,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-28,100,Equipment,X-ray Machine,3840,675,4916,19140.66,387,13,V002,False,9.922480620155039,73500134.4,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-29,106,Consumable,Gloves,1758,360,5099,15149.99,210,5,V003,False,8.371428571428572,26633682.419999998,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-07-30,104,Equipment,IV Drip,3342,133,2203,9426.57,315,16,V003,False,10.60952380952381,31503596.939999998,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-07-31,102,Consumable,Ventilator,2929,111,5632,9792.19,120,6,V001,False,24.408333333333335,28681324.51,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-01,104,Equipment,IV Drip,3410,709,3400,332.31,166,23,V001,False,20.542168674698797,1133177.1,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-02,106,Equipment,Gloves,748,389,4031,4595.06,390,25,V003,False,1.917948717948718,3437104.8800000004,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-03,103,Equipment,Gloves,3337,69,4966,9426.31,339,14,V003,False,9.843657817109145,31455596.47,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-04,103,Equipment,IV Drip,3377,196,5539,5876.33,442,21,V001,False,7.64027149321267,19844366.41,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-05,107,Equipment,X-ray Machine,1930,284,4909,19636.33,364,21,V001,False,5.302197802197802,37898116.900000006,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-06,108,Consumable,Gloves,655,534,2697,2310.89,246,27,V001,False,2.66260162601626,1513632.95,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-07,105,Consumable,X-ray Machine,1987,907,4448,10111.41,49,29,V001,False,40.55102040816327,20091371.669999998,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-08,100,Equipment,Ventilator,211,293,1024,198.75,423,8,V001,True,0.4988179669030733,41936.25,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-08-09,108,Consumable,Gloves,265,532,1157,5450.73,176,15,V001,True,1.5056818181818181,1444443.45,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-08-10,105,Equipment,IV Drip,3021,973,2147,4489.01,364,24,V001,False,8.29945054945055,13561299.21,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-11,104,Consumable,X-ray Machine,3590,967,2997,12101.98,445,21,V002,False,8.067415730337078,43446108.199999996,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-12,107,Consumable,Ventilator,2117,794,1817,17744.44,397,6,V003,False,5.332493702770781,37564979.48,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-13,104,Equipment,Surgical Mask,441,293,1291,11329.09,368,8,V003,False,1.1983695652173914,4996128.69,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-14,101,Equipment,Ventilator,1622,646,5505,12882.23,270,5,V001,False,6.007407407407407,20894977.06,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-15,103,Consumable,X-ray Machine,1052,784,636,5598.83,307,16,V003,False,3.42671009771987,5889969.16,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-16,103,Consumable,Gloves,284,522,2758,6177.68,214,10,V001,True,1.3271028037383177,1754461.12,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-08-17,109,Consumable,Gloves,867,17,4353,9980.36,173,6,V002,False,5.011560693641618,8652972.120000001,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-18,102,Equipment,Surgical Mask,1350,675,3962,11371.41,14,26,V002,False,96.42857142857143,15351403.5,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-19,105,Equipment,X-ray Machine,2141,77,911,10926.81,319,2,V003,False,6.7115987460815045,23394300.209999997,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-20,102,Consumable,Gloves,1537,837,3737,5201.3,253,21,V002,False,6.075098814229249,7994398.100000001,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-21,103,Consumable,Gloves,3484,770,919,2919.89,310,1,V001,False,11.238709677419354,10172896.76,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-22,105,Consumable,X-ray Machine,1351,382,4238,7367.76,325,2,V002,False,4.156923076923077,9953843.76,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-23,107,Consumable,Ventilator,137,521,1472,15682.5,83,20,V001,True,1.6506024096385543,2148502.5,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-08-24,102,Consumable,IV Drip,1555,430,2849,11922.86,286,10,V003,False,5.437062937062937,18540047.3,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-25,107,Consumable,Ventilator,4029,438,4420,3637.87,119,3,V001,False,33.857142857142854,14656978.23,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-08-26,101,Equipment,X-ray Machine,4219,735,3886,4664.74,364,17,V003,False,11.590659340659341,19680538.06,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-27,106,Equipment,Ventilator,1726,635,3314,18083.89,127,24,V003,False,13.590551181102363,31212794.14,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-28,105,Equipment,Gloves,2200,768,1246,7924.06,104,27,V001,False,21.153846153846153,17432932.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-29,100,Equipment,X-ray Machine,3548,521,1468,17074.09,271,19,V003,False,13.092250922509225,60578871.32,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-30,100,Equipment,Gloves,1595,210,3012,19549.43,298,26,V003,False,5.352348993288591,31181340.85,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-08-31,103,Equipment,Gloves,305,633,3817,7157.67,355,27,V002,True,0.8591549295774648,2183089.35,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-09-01,101,Equipment,Gloves,3329,176,3441,258.85,173,11,V002,False,19.24277456647399,861711.65,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-02,109,Equipment,Ventilator,2967,948,5566,14555.91,429,17,V001,False,6.916083916083916,43187384.97,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-03,109,Consumable,IV Drip,3346,686,2435,9709.02,337,18,V001,False,9.928783382789318,32486380.92,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-04,106,Consumable,Surgical Mask,3692,78,986,17748.49,158,9,V003,False,23.367088607594937,65527425.080000006,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-05,106,Consumable,IV Drip,150,101,5452,3385.0,202,29,V002,False,0.7425742574257426,507750.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-06,107,Consumable,Surgical Mask,188,791,3380,4865.33,425,18,V003,True,0.4423529411764706,914682.04,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-09-07,108,Consumable,X-ray Machine,983,663,4558,9433.1,358,27,V001,False,2.7458100558659218,9272737.3,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-08,108,Consumable,IV Drip,3577,947,3464,2715.95,63,18,V001,False,56.77777777777778,9714953.149999999,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-09,107,Consumable,Surgical Mask,2825,338,5603,7207.0,157,6,V002,False,17.993630573248407,20359775.0,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-10,100,Equipment,Gloves,1099,656,3747,311.77,440,10,V003,False,2.4977272727272726,342635.23,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-11,108,Consumable,X-ray Machine,4152,360,2994,16035.71,122,7,V002,False,34.032786885245905,66580267.919999994,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-12,106,Equipment,IV Drip,2518,150,4949,2014.53,268,13,V001,False,9.395522388059701,5072586.54,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-13,108,Consumable,Ventilator,3665,620,3596,11917.36,100,7,V001,False,36.65,43677124.4,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-14,109,Equipment,X-ray Machine,3295,909,3270,5245.0,361,16,V002,False,9.12742382271468,17282275.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-15,108,Consumable,Gloves,2978,242,5948,600.78,161,25,V002,False,18.496894409937887,1789122.8399999999,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-16,103,Equipment,Gloves,3280,538,3771,2194.35,266,2,V003,False,12.330827067669173,7197468.0,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-17,106,Equipment,Gloves,3358,271,797,13984.45,32,15,V002,False,104.9375,46959783.1,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-18,101,Consumable,Surgical Mask,3341,562,1847,17821.3,327,6,V003,False,10.217125382262997,59540963.3,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-19,107,Equipment,IV Drip,2085,449,3699,1094.03,256,10,V001,False,8.14453125,2281052.55,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-20,104,Equipment,X-ray Machine,1996,935,4203,5629.09,106,6,V002,False,18.830188679245282,11235663.64,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-21,109,Consumable,IV Drip,2416,703,4831,7968.93,74,7,V002,False,32.648648648648646,19252934.88,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-22,102,Equipment,IV Drip,280,288,5644,19573.66,34,12,V003,True,8.235294117647058,5480624.8,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-09-23,100,Consumable,Surgical Mask,1017,367,4168,8853.64,2,26,V003,False,508.5,9004151.879999999,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-24,108,Consumable,Surgical Mask,3368,545,4002,16497.31,419,17,V003,False,8.0381861575179,55562940.080000006,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-25,102,Consumable,Gloves,3124,261,5140,5622.76,258,20,V001,False,12.108527131782946,17565502.240000002,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-26,107,Equipment,IV Drip,2855,900,5398,9363.66,32,27,V002,False,89.21875,26733249.3,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-09-27,108,Equipment,Surgical Mask,4228,942,1360,16517.32,336,24,V002,False,12.583333333333334,69835228.96,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-28,104,Consumable,Gloves,735,757,728,15373.96,4,19,V003,True,183.75,11299860.6,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-09-29,104,Consumable,X-ray Machine,1470,197,5446,4771.7,376,26,V001,False,3.9095744680851063,7014399.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-09-30,101,Equipment,Surgical Mask,2298,44,1579,5054.72,155,17,V002,False,14.825806451612904,11615746.56,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-01,107,Consumable,Surgical Mask,1760,976,3095,10969.69,311,10,V001,False,5.659163987138264,19306654.400000002,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-02,106,Consumable,X-ray Machine,731,400,855,18760.33,2,11,V003,False,365.5,13713801.23,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-03,109,Equipment,X-ray Machine,478,354,5849,2399.0,320,10,V003,False,1.49375,1146722.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-04,104,Consumable,Surgical Mask,2550,598,2903,15441.35,397,10,V001,False,6.423173803526448,39375442.5,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-05,101,Equipment,X-ray Machine,4147,27,5410,14752.14,275,8,V001,False,15.08,61177124.58,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-06,105,Equipment,X-ray Machine,2711,617,591,17015.59,94,27,V001,False,28.840425531914892,46129264.49,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-07,109,Consumable,Gloves,3768,570,2610,17784.06,267,24,V001,False,14.112359550561798,67010338.080000006,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-08,107,Consumable,Surgical Mask,2461,815,997,17668.57,75,23,V001,False,32.81333333333333,43482350.769999996,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-09,101,Equipment,X-ray Machine,1731,10,2799,18018.37,38,11,V001,False,45.55263157894737,31189798.47,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-10,103,Equipment,Gloves,3522,468,3138,19614.11,280,12,V003,False,12.57857142857143,69080895.42,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-11,105,Equipment,Surgical Mask,1136,635,5470,6648.92,423,8,V001,False,2.685579196217494,7553173.12,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-12,107,Consumable,Surgical Mask,3722,886,4647,18580.26,158,28,V001,False,23.556962025316455,69155727.72,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-13,103,Consumable,Surgical Mask,3066,14,1402,18951.23,84,1,V002,False,36.5,58104471.18,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-14,106,Equipment,X-ray Machine,3751,617,3227,12963.82,346,23,V003,False,10.841040462427745,48627288.82,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-15,106,Consumable,X-ray Machine,2940,966,3040,13291.98,405,1,V003,False,7.2592592592592595,39078421.199999996,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-16,107,Consumable,IV Drip,2483,649,800,7171.49,268,3,V003,False,9.264925373134329,17806809.669999998,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-17,109,Equipment,Gloves,1167,532,2366,14906.21,266,23,V001,False,4.387218045112782,17395547.07,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-18,101,Equipment,IV Drip,3976,807,3281,12051.42,357,16,V001,False,11.137254901960784,47916445.92,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-19,109,Consumable,Gloves,3928,875,1346,15726.49,187,9,V001,False,21.005347593582886,61773652.72,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-20,106,Consumable,Ventilator,477,883,1652,3070.7,372,16,V001,True,1.282258064516129,1464723.9,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-10-21,100,Consumable,IV Drip,2320,250,3828,16291.95,254,25,V002,False,9.133858267716535,37797324.0,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-22,103,Consumable,Surgical Mask,3754,535,2408,14467.77,227,23,V001,False,16.537444933920703,54312008.58,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-23,108,Equipment,Ventilator,272,285,2617,10919.13,219,20,V001,True,1.2420091324200913,2970003.36,Critical,T003,RSUD Bhakti Dharma Husada,C
2025-10-24,104,Equipment,Ventilator,1851,51,5293,5194.7,49,15,V002,False,37.775510204081634,9615389.7,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-25,101,Equipment,Ventilator,422,214,1810,1953.94,424,3,V001,False,0.9952830188679245,824562.68,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-26,104,Equipment,Gloves,3841,438,3334,9696.92,173,4,V001,False,22.202312138728324,37245869.72,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-27,105,Consumable,X-ray Machine,79,61,5214,2892.86,313,2,V002,False,0.2523961661341853,228535.94,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-10-28,100,Consumable,X-ray Machine,3272,117,516,15235.58,70,11,V001,False,46.74285714285714,49850817.76,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-29,103,Equipment,Ventilator,2238,154,2411,18491.22,146,5,V001,False,15.32876712328767,41383350.36,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-30,101,Consumable,X-ray Machine,2898,514,3909,16406.52,417,1,V001,False,6.9496402877697845,47546094.96,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-10-31,104,Consumable,Surgical Mask,2491,764,5823,6609.51,337,25,V003,False,7.3916913946587535,16464289.41,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-11-01,104,Equipment,X-ray Machine,2454,943,2557,2920.51,354,19,V001,False,6.932203389830509,7166931.540000001,Warning,T003,RSUD Bhakti Dharma Husada,C
2025-11-02,104,Consumable,Gloves,3899,536,2429,158.76,177,7,V001,False,22.028248587570623,619005.24,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-11-03,100,Consumable,Ventilator,2276,686,1600,13273.33,42,24,V001,False,54.19047619047619,30210099.08,Safe,T003,RSUD Bhakti Dharma Husada,C
2025-11-04,100,Consumable,IV Drip,892,124,2228,3752.65,107,13,V003,False,8.336448598130842,3347363.8000000003,Warning,T003,RSUD Bhakti Dharma Husada,C
